ItemID_DE;ItemNoDE;EAN;ParentNo;ItemNameDE;RemarkDE/EN;Sales_Price_EUR;Is_StockItem;StockQtyEU;MSQ_EU;is_dim_weight_estimated;weight(g);length(mm);width(mm);height(mm);is_active;Überverkäufe möglich;Stückzahl teilbar;Versandgewicht(kg);Length;Breite;Höhe;TARIC-Code
6961;A008-14;4283230870025;V002-TMT;Zahnriemen HTD3M-252-10;;3;Y;11;7;0;10;43;32;10;Y;Y;N;0,01;4,3;3,2;1;4010390090
6960;A008-08;4283230869425;V002-TMT;Zahnriemen HTD3M-246-10;;3;Y;18;0;0;10;50;45;10;Y;Y;N;0,01;5;4,5;1;4010390090
6959;A007-16;4283230868626;V002-TMT;Zahnriemen HTD3M-240-10;;2,66;Y;4;4;0;10;44;38;10;Y;Y;N;0,01;4,4;3,8;1;4010390090
6958;A009-15;4283230871626;V002-TMT;Zahnriemen HTD3M-237-10;;2,49;Y;11;0;0;10;46;33;10;Y;Y;N;0,01;4,6;3,3;1;4010390090
6957;A007-15;4283230868527;V002-TMT;Zahnriemen HTD3M-234-10;;2,49;Y;13;4;0;10;40;34;10;Y;Y;N;0,01;4;3,4;1;4010390090
6956;A005-15;4283230865427;V002-TMT;Zahnriemen HTD3M-231-10;;2,49;Y;9;4;0;10;37;36;10;Y;Y;N;0,01;3,7;3,6;1;4010390090
6955;A006-16;4283230867025;V002-TMT;Zahnriemen HTD3M-228-10;;2,66;Y;3;0;0;10;47;42;10;Y;Y;N;0,01;4,7;4,2;1;4010390090
6954;A007-12;4283230868220;V002-TMT;Zahnriemen HTD3M-225-10;;2,49;Y;9;4;0;10;38;35;10;Y;Y;N;0,01;3,8;3,5;1;4010390090
6953;A005-14;4283230865328;V002-TMT;Zahnriemen HTD3M-222-10;;2,66;Y;20;6;0;10;38;38;10;Y;Y;N;0,01;3,8;3,8;1;4010390090
6952;A007-14;4283230868428;V002-TMT;Zahnriemen HTD3M-219-10;;2,16;Y;12;6;0;10;38;32;10;Y;Y;N;0,01;3,8;3,2;1;4010390090
6951;A006-14;4283230866820;V002-TMT;Zahnriemen HTD3M-213-10;;3;Y;0;0;0;10;39;35;10;Y;Y;N;0,01;3,9;3,5;1;4010390090
6950;A004-14;4283230863720;V002-TMT;Zahnriemen HTD3M-210-10;;3;Y;18;11;0;10;37;26;10;Y;Y;N;0,01;3,7;2,6;1;4010390090
6949;A004-12;4283230863522;V002-TMT;Zahnriemen HTD3M-207-10;;3;Y;0;0;0;10;34;26;10;Y;Y;N;0,01;3,4;2,6;1;4010390090
6948;A002-16;4283230860828;V002-TMT;Zahnriemen HTD3M-204-10;;3;Y;10;4;0;10;35;30;10;Y;Y;N;0,01;3,5;3;1;4010390090
6947;A003-16;4283230862327;V002-TMT;Zahnriemen HTD3M-201-10;;3,01;Y;11;5;0;10;86;30;10;Y;Y;N;0,01;8,6;3;1;4010390090
6946;A002-15;4283230860729;V002-TMT;Zahnriemen HTD3M-195-10;;3;Y;0;0;0;10;41;22;10;Y;Y;N;0,01;4,1;2,2;1;4010390090
6945;A003-15;4283230862228;V002-TMT;Zahnriemen HTD3M-183-10;;2,69;Y;0;0;0;10;60;60;10;Y;Y;N;0,01;6;6;1;4010390090
6944;A002-14;4283230860620;V002-TMT;Zahnriemen HTD3M-180-10;;2,69;Y;8;7;0;10;60;60;10;Y;Y;N;0,01;6;6;1;4010390090
6943;A002-11;4283230860323;V002-TMT;Zahnriemen HTD3M-162-10;;2,68;Y;9;6;0;10;55;55;10;Y;Y;N;0,01;5,5;5,5;1;4010390090
6941;E010-12;4283230987723;V002-TMT;Zahnriemen HTD5M-150-15;;3,82;Y;0;0;0;10;50;50;15;Y;Y;N;0,01;5;5;1,5;4010390090
6940;E010-10;4283230987624;V002-TMT;Zahnriemen HTD5M-250-15;;4,25;Y;8;8;0;20;57;46,5;15;Y;Y;N;0,02;5,7;4,65;1,5;4010390090
6939;C007-07;4283230956026;V002-TMT;Zahnriemen HTD5M-900-15;;9,47;Y;8;7;0;60;157;114,5;15;Y;Y;N;0,06;15,7;11,45;1,5;4010390090
6938;G004-08;4283230043429;V002-TMT;Zahnriemen HTD5M-700-15;;7,92;Y;5;5;0;50;91;42;17;Y;Y;N;0,05;9,1;4,2;1,7;4010390090
6937;C007-06;4283230955920;V002-TMT;Zahnriemen HTD5M-800-15;;9,06;Y;16;10;0;50;121;65;15,5;Y;Y;N;0,06;12,1;6,5;1,55;4010390090
6936;C004-08;4283230953629;V002-TMT;Zahnriemen HTD5M-1000-15;;10,39;Y;11;5;0;70;62;180;15;Y;Y;N;0,07;6,2;18;1,5;4010390090
6935;G003-08;4283230042828;V002-TMT;Zahnriemen HTD5M-525-15;;6,62;Y;7;7;0;40;127;34;15;Y;Y;N;0,04;12,7;3,4;1,5;4010390090
6934;G002-06;4283230042026;V002-TMT;Zahnriemen HTD5M-600-15;;7,08;Y;15;12;0;40;65,5;57;15;Y;Y;N;0,04;6,55;5,7;1,5;4010390090
6933;E009-12;4283230987020;V002-TMT;Zahnriemen HTD5M-200-15;;4,33;Y;13;4;0;10;60,5;60,5;15;Y;Y;N;0,01;6,05;6,05;1,5;4010390090
6932;H006-10;4283230059222;V008-TMT;Kugelumlaufspindel C7 SFU1204-3-150: Ø12mm, Steigung 4mm, Kugelgänge 3, Gesamtlänge 150mm, bearbeitet für BK/BF10;;29,23;Y;4;4;0;190;150;40,5;30;Y;Y;N;0,2;15;4,05;3;8483403090
6931;A026-09;4283230896629;V090-TMS;Feststellmutter RN17 M17x1.0;;4,15;Y;12;4;0;30;24;24;11;Y;Y;N;0,03;2,4;2,4;1,1;7318156290
6930;I023-01;4283230072825;V004-TMT;Linearachse Openbuilds C-Beam, 900mm;;104,37;Y;10;2;0;2850;950;78;27;Y;Y;N;2,95;95;7,8;2,7;8487909090
6929;PRO-4283230282620;4283230282620;;Adana 2*10*600mm;;0,86;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6928;PRO-4283230282521;4283230282521;;Adana 2*10*550mm;;0,92;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6927;PRO-4283230282422;4283230282422;;Adana Kare 3*3*600mm gebogenes Ende;;0,91;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6926;0012-7005;4283230282323;;Adana Kare 5*5*700mm;;1,15;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6923;PRO-4283230282026;4283230282026;V023-PRO;Asaki Hand Mixers IB500LF + BLD500 500W + 500mm;;101,89;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;
6922;PRO-4283230281920;4283230281920;V023-PRO;Asaki Hand Mixers IB500LF + BLD400 500W + 400mm;;97,03;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;
6920;PRO-4283230284228;4283230284228;V234-PRO;Adana 2.5mm thick GA25x700x23;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6919;PRO-4283230284129;4283230284129;V234-PRO;Adana 2.5mm thick GA25x650x23;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6918;PRO-4283230284020;4283230284020;V234-PRO;Adana 2.5mm thick GA25x600x23;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6917;PRO-4283230283924;4283230283924;V234-PRO;Adana 2.5mm thick GA25x700x20;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6916;PRO-4283230283825;4283230283825;V234-PRO;Adana 2.5mm thick GA25x650x20;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6915;PRO-4283230283726;4283230283726;V234-PRO;Adana 2.5mm thick GA25x600x20;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6914;PRO-4283230283627;4283230283627;V234-PRO;Adana 2.5mm thick GA25x550x20;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;7326909890
6912;C007-04;4283230955722;V002-TMT;Zahnriemen HTD5M-2950-15;;26,19;Y;12;10;0;200;160;160;15,5;Y;Y;N;0,21;16;16;1,55;4010390090
6911;G90-100694;4283230280428;;Kreismesser  - 1.4112 - G90 - glatt - UYAR-100694 - F02 - K033333;;84,03;N;0;0;0;60;0;0;0;Y;N;N;0,06;0;0;0;8208300000
6908;4,28323E+12;4283230071620;;Kreismesser  - 1.4112 - 120Tz - gezahnt - GT Premium - P05 - GT;;17,9;Y;0;52;0;100;0;0;0;Y;N;N;0,11;0;0;0;8208300000
6907;4,28323E+12;4283230070326;;Kreismesser  - 1.4116 - 80Uz - gezahnt - GT Classic - B01 - GT;;12;Y;0;0;0;50;0;0;0;Y;N;N;0,05;0;0;0;8208300000
6906;I006-02;4283230069528;;Kreismesser  - 1.4116 - 80U - glatt - GT Classic - B01 - GT;;10;Y;500;1063;0;50;0;0;0;Y;N;N;0,05;0;0;0;8208300000
6904;ERS-0049;4283230010827;;Maßband 3m;;0;Y;4;2;0;0;0;0;0;Y;N;N;0;0;0;0;8205510000
6903;ERS-0048;4283230010728;;Maßband 2m;;0;Y;2;2;0;0;0;0;0;Y;N;N;0;0;0;0;8205510000
6902;ERS-0047;4283230010629;;Schieblehre Messschieber Digital;;0;Y;4;2;0;0;0;0;0;Y;N;N;0;0;0;0;8538909189
6901;ERS-0046;4283230010520;;Schieblehre Messschieber Analog;;0;Y;5;1;0;0;0;0;0;Y;N;N;0;0;0;0;8205510000
6900;ERS-0045;4283230010421;;Paketwaage;;0;Y;1;1;0;0;0;0;0;Y;N;N;0;0;0;0;8423812500
6899;ERS-0044;4283230010322;;Cuttermesser;;0;Y;6;4;0;0;0;0;0;Y;N;N;0;0;0;0;8205510000
6893;ERS-0038;4283230009326;;Versandumschlag 290*360+40mm, VPE 60 Stk;;0;Y;2;0;0;0;0;0;0;Y;N;Y;0;0;0;0;4817100000
6891;ERS-0036;4283230009128;;Versandumschlag 180*230+40mm, VPE 150 Stk;;0;Y;13;6;0;0;0;0;0;Y;N;N;0;0;0;0;4817100000
6890;ERS-0035;4283230835529;;EPE Block 10x6,2x3 cm;;0;Y;1000;0;0;0;0;0;0;Y;N;N;0;0;0;0;4817100000
6889;ERS-0034;4283230008824;;Versandumschlag 122*178+40mm, VPE 280 Stk;;0;Y;48;15;0;0;0;0;0;Y;N;Y;0;0;0;0;4817100000
6888;ERS-0033;4283230008725;;Stempeltinte blau;;0;Y;20;10;0;0;0;0;0;Y;N;N;0;0;0;0;
6887;ERS-0032;4283230008626;;Stempel rund (GTech Industries GmbH);;0;Y;3;1;0;0;0;0;0;Y;N;N;0;0;0;0;
6886;ERS-0030;4283230008527;;Stempel rechteckig (Ware geprüft von / 2. Prüfer);;0;Y;6;2;0;0;0;0;0;Y;N;N;0;0;0;0;
6885;ERS-0029;4283230008428;;Stempel rechteckig (Firmenstempel);;0;Y;2;1;0;0;0;0;0;Y;N;N;0;0;0;0;
6880;ERS-0025;4283230008121;;Etikettenrollen Standard DYMO 99012 36x89 mm 260 Stk/Rolle;;0;Y;161;60;0;0;0;0;0;Y;N;N;0;0;0;0;
6879;ERS-0024;4283230008022;;"Aufkleber ""Fragile"" 6 Stk Blatt";;0;Y;15;100;0;0;0;0;0;Y;N;N;0;0;0;0;3920910099
6878;ERS-0023;4283230007926;;Madenschrauben M4*4 schwarz, VPE 1000 Stk 200g;;0;Y;5;3;0;0;0;0;0;Y;N;Y;0;0;0;0;7318156290
6877;ERS-0022;4283230007827;;Madenschrauben M3*3 schwarz, VPE 1000 Stk 85g;;0;Y;7;3;0;0;0;0;0;Y;N;Y;0;0;0;0;7318156290
6876;ERS-0021;4283230007728;;Inbusschlüssel 2.0mm Schwarz, VPE 1000 Stk 1500g;;0;Y;0;3;0;0;0;0;0;Y;N;Y;0;0;0;0;8205510000
6875;ERS-0020;4283230007629;;Inbusschlüssel 1.5mm Silber, VPE 1000 Stk 860g;;0;Y;4;3;0;0;0;0;0;Y;N;Y;0;0;0;0;8205510000
6874;ERS-0019;4283230007520;;Plastiktüte Lagerfach blau 350*500mm 12er Stärke, VPE 100 Stk;;0;Y;1;1;0;0;0;0;0;Y;N;Y;0;0;0;0;3923299000
6873;ERS-0018;4283230007322;;Plastiktüte Lagerfach grün 250*350mm 12er Stärke, VPE 100 Stk;;0;Y;21;1;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6872;ERS-0017;4283230007223;;Plastiktüte Lagerfach rot 180*270mm 12er Stärke, VPE 100 Stk;;0;Y;6;6;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6871;ERS-0016;4283230007124;;Plastiktüte Lagerfach gelb160*200mm 12er Stärke, VPE 100 Stk;;0;Y;8;8;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6870;ERS-0015;4283230007025;;Plastiktüte 180*260mm 12er Stärke, VPE 100 Stk;;0;Y;10;5;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6869;ERS-0014;4283230006929;;Plastiktüte 120*180mm 12er Stärke, VPE 100 Stk;;0;Y;16;10;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6868;ERS-0013;4283230006820;;Plastiktüte 100*150mm 12er Stärke, VPE 100 Stk;;0;Y;28;15;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6867;ERS-0012;4283230006721;;Plastiktüte 80*120mm 12er Stärke, VPE 100 Stk;;0;Y;14;12;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6866;ERS-0011;4283230006622;;Plastiktüte 60*90mm 12er Stärke, VPE 100 Stk;;0;Y;29;20;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6865;ERS-0010;4283230006523;;Plastiktüte 50*70mm 12er Stärke, VPE 100 Stk;;0;Y;19;15;0;0;0;0;0;Y;N;N;0;0;0;0;4202329090
6864;ERS-0009;4283230006424;;Karton lang 680*130*60mm;;0;Y;156;40;0;0;0;0;0;Y;N;N;0;0;0;0;4817100000
6862;ERS-0007;4283230006226;;Karton lang 540*110*60mm;;0;Y;264;80;0;0;0;0;0;Y;N;N;0;0;0;0;4817100000
6861;ERS-0006;4283230006028;;Karton lang 1180*130*100mm;;0;Y;0;40;0;0;0;0;0;Y;N;N;0;0;0;0;4817100000
6842;TBA-0661632105480;0661632105480;;CLASSIC weiß Glitter 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6841;TBA-0661632105473;0661632105473;;CLASSIC schwarz Glitter 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6840;TBA-0661632105497;0661632105497;;CLASSIC fluogelb Glitter 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6839;TBA-0661632105343;0661632105343;;CLASSIC weiß-schwarz Glitter 5 Stk;;2,4;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6838;TBA-0661632105374;0661632105374;;CLASSIC weiß-blau Glitter 5 Stk;;2,75;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6837;TBA-0661632105435;0661632105435;;CLASSIC pink-schwarz Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6836;TBA-0661632105466;0661632105466;;CLASSIC pink Glitter 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6835;TBA-0661632105534;0661632105534;;CLASSIC motoröl Glitter 5 Stk;;2,14;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6834;TBA-0661632105503;0661632105503;;CLASSIC fluogrün Glitter 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6833;TBA-0661632105510;0661632105510;;CLASSIC fluoorange Glitter 5 Stk;;2,14;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6832;TBA-0661632105367;0661632105367;;CLASSIC weiß-fluogrün Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6831;TBA-0661632105350;0661632105350;;CLASSIC weiß-fluoorange Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6830;TBA-0661632105381;0661632105381;;CLASSIC weiß-pink Glitter 5 Stk;;2,84;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6829;TBA-0661632105398;0661632105398;;CLASSIC schwarz-fluogrün Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6828;TBA-0661632105459;0661632105459;;CLASSIC fluogelb-schwarz Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6827;TBA-0661632105428;0661632105428;;CLASSIC fluogelb-fluogrün Glitter 5 Stk;;2,49;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6826;TBA-0661632105411;0661632105411;;CLASSIC fluogelb-fluoorange Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6825;TBA-0661632105442;0661632105442;;CLASSIC fluogrün-fluoorange Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6824;TBA-0661632105404;0661632105404;;CLASSIC pink-blau Glitter 5 Stk;;2,58;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6822;TBA-0661632105640;0661632105640;;Ballpin weiß 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6821;TBA-0661632105633;0661632105633;;Ballpin schwarz 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6820;TBA-0661632105664;0661632105664;;Ballpin silber 5 Stk;;2,14;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6819;TBA-0661632105817;0661632105817;;Ballpin motoröl 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6818;TBA-0661632105657;0661632105657;;Ballpin fluogrün 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6817;TBA-0661632105671;0661632105671;;Ballpin pink 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6816;TBA-0661632105725;0661632105725;;Stonefly weiß 5 Stk;;2,14;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6815;TBA-0661632105718;0661632105718;;Stonefly schwarz 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6814;TBA-0661632105749;0661632105749;;Stonefly silber 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6813;TBA-0661632105763;0661632105763;;Stonefly motoröl 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6812;TBA-0661632105732;0661632105732;;Stonefly fluogrün 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6811;TBA-0661632105756;0661632105756;;Stonefly pink 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6810;TBA-0661632105527;0661632105527;;CLASSIC silber 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6809;TBA-0661632105831;0661632105831;;Plus weiß 5 Stk;;1,71;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6808;TBA-0661632105589;0661632105589;;Plus blau 5 Stk;;1,63;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6807;TBA-0661632105572;0661632105572;;Plus silber 5 Stk;;1,71;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6806;TBA-0661632105596;0661632105596;;Plus fluogelb 5 Stk;;1,55;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6805;TBA-0661632105602;0661632105602;;Plus pink 5 Stk;;1,71;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6804;TBA-0661632105800;0661632105800;;Plus motoröl 5 Stk;;1,71;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6803;TBA-0661632105626;0661632105626;;Plus Farbenmix 5 Stk;;2,06;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6802;TBA-0661632105541;0661632105541;;CLASSIC gold 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6801;TBA-0661632105695;0661632105695;;Ballpin gold 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6800;TBA-0661632105770;0661632105770;;Stonefly gold 5 Stk;;2,32;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6799;TBA-0661632105787;0661632105787;;Stonefly Farbenmix 7 Stk;;3,01;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6798;TBA-0661632105701;0661632105701;;Ballpin Farbenmix 7 Stk;;3,01;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6797;TBA-4283230835925;4283230835925;;Echolottasche;;0;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;
6796;TBA-4283230836021;4283230836021;;Koffer für Echolottasche;;1,23;N;0;0;0;0;0;0;0;Y;N;N;0;0;0;0;
6795;TBA-4283230064820;4283230064820;;Gummifisch pink-fluogelb 8,5cm 1Stk;;0,56;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6794;TBA-4283230066022;4283230066022;;Gummifisch fluoorange-fluogrün 8,5cm 1Stk;;0,56;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6793;TBA-4283230066824;4283230066824;;Gummifisch blau-silber 8,5cm 1Stk;;0,56;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6792;TBA-4283230064226;4283230064226;;Gummifisch fluogrün-silber 8,5cm 1 Stk;;0,56;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6791;TBA-4283230065827;4283230065827;;Crab fluogelb - pink 1 Stk;;0,51;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6790;TBA-4283230065728;4283230065728;;Crab blau - transparent 1 Stk;;0,51;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6789;TBA-4283230063526;4283230063526;;Crab motoröl - weiß 1 Stk;;0,51;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6788;TBA-4283230062727;4283230062727;;Crab fluoorange - fluogrün 1 Stk;;0,51;Y;0;0;0;10;0;0;0;Y;N;N;0,01;0;0;0;9507900000
6657;I030-03;4283230075529;V004-TMT;Linearachse Openbuilds C-Beam, 800mm;;104,81;Y;12;5;0;2900;850;120;90;Y;Y;N;3,05;85;12;9;8487909090
6656;TMT-4283230083029;4283230083029;V048-TMT;Linearachse Openbuilds V-slot 2020 Zahnriemen, Schwarz 600mm;;75,15;Y;0;0;0;2520;670;110,5;85;N;N;N;2,65;67;11,05;8,5;8538909189
6655;I046-04;4283230082121;V048-TMT;Linearachse Openbuilds V-slot 2020 Zahnriemen, Schwarz 500mm;;72,11;Y;3;0;0;1110;570;110,5;80,5;Y;N;N;1,16;57;11,05;8,05;8538909189
6654;TMT-4283230082824;4283230082824;V048-TMT;Linearachse Openbuilds V-slot 2020 Zahnriemen, Schwarz 400mm;;70,86;Y;0;0;0;1030;470;130;100;N;N;N;1,08;47;13;10;8538909189
6653;TMT-4283230082725;4283230082725;V048-TMT;Linearachse Openbuilds V-slot 2020 Zahnriemen, Schwarz 300mm;;66,83;Y;0;0;0;940;370;110;90;N;N;N;0,98;37;11;9;8538909189
6652;I036-01;4283230077523;V048-TMT;Linearachse Openbuilds V-slot 2020 Zahnriemen, Schwarz 250mm;;66,19;Y;2;0;0;880;320;130;100;N;N;N;0,92;32;13;10;8538909189
6650;I027-01;4283230074126;V040-TMT;Linearachse Openbuilds V-slot 2060 Spindel, Silber 600mm;;91,06;Y;6;0;0;870;430;120;90;Y;N;N;0,91;43;12;9;8538909189
6649;I029-03;4283230075024;V040-TMT;Linearachse Openbuilds V-slot 2060 Spindel, Silber 400mm;;89,65;Y;1;0;0;1940;750;160;75;Y;N;N;2,03;75;16;7,5;8538909189
6648;B011-11;4283230918024;V039-TSC;Gelenkkupplung Stahl Ø2 auf Ø4mm;;3,29;Y;1;0;0;10;23;9;9;Y;Y;N;0,01;2,3;0,9;0,9;8483608090
6647;G012-03;4283230048523;V244-TES;Endschalter XCK-J10511H29C;;17,03;Y;4;0;0;380;200,5;60;37;Y;N;N;0,4;20,05;6;3,7;8536500700
6645;G013-03;4283230049421;V054-TES;Endschalter LSA-041;;11,92;Y;10;0;0;240;140;65;42;Y;Y;N;0,25;14;6,5;4,2;8536500700
6644;G018-06;4283230052322;V054-TES;Endschalter LSA-031;;10,71;Y;6;0;0;250;120;65;48,5;Y;Y;N;0,27;12;6,5;4,85;8536500700
6642;D012-06;4283230973122;V010-TES;Endschalter TZ-9101;;7,32;Y;17;0;0;120;185;31;30;Y;Y;N;0,13;18,5;3,1;3;8536500700
6641;D013-07;4283230973726;V010-TES;Endschalter TZ-8169;;7,3;Y;6;0;0;120;185;31;30,5;Y;Y;N;0,12;18,5;3,1;3,05;8536500700
6640;D011-07;4283230972521;V010-TES;Endschalter TZ-8168;;7,34;Y;11;0;0;130;185;30;30;Y;Y;N;0,14;18,5;3;3;8536500700
6639;E014-04;4283230990822;V010-TES;Endschalter TZ-8167;;7,32;Y;13;5;0;120;180,5;30;30;Y;Y;N;0,13;18,05;3;3;8536500700
6638;E017-08;4283230994127;V010-TES;Endschalter TZ-8166;;7,3;Y;10;2;0;120;80,5;30;30;Y;Y;N;0,12;8,05;3;3;8536500700
6637;D009-08;4283230971128;V010-TES;Endschalter TZ-8122;;7,32;Y;10;10;0;120;130;50;30;Y;Y;N;0,13;13;5;3;8536500700
6636;D008-07;4283230970329;V010-TES;Endschalter TZ-8112;;7,33;Y;6;6;0;120;130;55;35;Y;Y;N;0,13;13;5,5;3,5;8536500700
6635;D013-08;4283230973825;V010-TES;Endschalter TZ-8111;;7,3;Y;18;15;0;120;130;50;30;Y;Y;N;0,12;13;5;3;8536500700
6634;D008-08;4283230970428;V010-TES;Endschalter TZ-8108S;;8,15;Y;37;12;0;170;125;50;35;Y;Y;N;0,18;12,5;5;3,5;8536500700
6633;D010-07;4283230971821;V010-TES;Endschalter TZ-8108;;8,16;Y;13;10;0;180;125;50;35;Y;Y;N;0,19;12,5;5;3,5;8536500700
6632;D012-08;4283230973221;V010-TES;Endschalter TZ-8107;;8,11;Y;4;0;0;150;126;50;30;Y;Y;N;0,16;12,6;5;3;8536500700
6631;D007-08;4283230969620;V010-TES;Endschalter TZ-8104S;;8,13;Y;23;17;0;160;125;50;35;Y;Y;N;0,17;12,5;5;3,5;8536500700
6630;D012-05;4283230973023;V010-TES;Endschalter TZ-8104;;8,11;Y;11;12;0;150;130;49,5;31;Y;Y;N;0,16;13;4,95;3,1;8536500700
6628;G010-09;4283230047724;V007-TMT;Zahnriemenscheibe HTD 5M-36BF-B10-15: Zähne 36, Typ BF, Bohrung 10mm, Riemenbreite 15mm;;14,5;Y;26;20;0;160;62;62;32;Y;Y;N;0,17;6,2;6,2;3,2;8483508090
